"","estado","genero","fecha","fuente","casos"
"7434","Durango","General","2004","semar",0
"7435","Guanajuato","General","2004","semar",0
"7436","Guerrero","General","2004","semar",245
"7437","Hidalgo","General","2004","semar",0
"7438","Jalisco","General","2004","semar",0
"7439","Mexico","General","2004","semar",0
"7440","Michoacan","General","2004","semar",21
"7441","Morelos","General","2004","semar",0
"7442","Nayarit","General","2004","semar",1
"7443","Nuevo Leon","General","2004","semar",0
"7444","Oaxaca","General","2004","semar",77
"7445","Puebla","General","2004","semar",0
"7446","Queretaro","General","2004","semar",0
"7447","Quintana Roo","General","2004","semar",5
"7448","San Luis Potosi","General","2004","semar",0
"7449","Sinaloa","General","2004","semar",80
"7450","Sonora","General","2004","semar",30
"7451","Tabasco","General","2004","semar",9
"7452","Tamaulipas","General","2004","semar",4
"7453","Tlaxcala","General","2004","semar",0
"7454","Veracruz","General","2004","semar",50
"7455","Yucatan","General","2004","semar",1
"7456","Zacatecas","General","2004","semar",0
"7457","Aguscalientes","General","2005","semar",0
"7458","Baja California","General","2005","semar",5
"7459","Baja California Sur","General","2005","semar",0
"7460","Campeche","General","2005","semar",59
"7461","Coahuila","General","2005","semar",0
"7462","Colima","General","2005","semar",17
"7463","Chiapas","General","2005","semar",5
"7464","Chihuahua","General","2005","semar",0
"7465","Distrito Federal","General","2005","semar",55
"7466","Durango","General","2005","semar",0
"7467","Guanajuato","General","2005","semar",0
"7468","Guerrero","General","2005","semar",172
"7469","Hidalgo","General","2005","semar",0
"7470","Jalisco","General","2005","semar",5
"7471","Mexico","General","2005","semar",0
"7472","Michoacan","General","2005","semar",20
"7473","Morelos","General","2005","semar",0
"7474","Nayarit","General","2005","semar",0
"7475","Nuevo Leon","General","2005","semar",0
"7476","Oaxaca","General","2005","semar",81
"7477","Puebla","General","2005","semar",0
"7478","Queretaro","General","2005","semar",0
"7479","Quintana Roo","General","2005","semar",0
"7480","San Luis Potosi","General","2005","semar",0
"7481","Sinaloa","General","2005","semar",167
"7482","Sonora","General","2005","semar",54
"7483","Tabasco","General","2005","semar",20
"7484","Tamaulipas","General","2005","semar",1
"7485","Tlaxcala","General","2005","semar",0
"7486","Veracruz","General","2005","semar",115
"7487","Yucatan","General","2005","semar",0
"7488","Zacatecas","General","2005","semar",0
"7489","Aguscalientes","General","2006","semar",0
"7490","Baja California","General","2006","semar",0
"7491","Baja California Sur","General","2006","semar",4
"7492","Campeche","General","2006","semar",25
"7493","Coahuila","General","2006","semar",0
"7494","Colima","General","2006","semar",1
"7495","Chiapas","General","2006","semar",4
"7496","Chihuahua","General","2006","semar",0
"7497","Distrito Federal","General","2006","semar",106
"7498","Durango","General","2006","semar",0
"7499","Guanajuato","General","2006","semar",0
"7500","Guerrero","General","2006","semar",80
"7501","Hidalgo","General","2006","semar",0
"7502","Jalisco","General","2006","semar",4
"7503","Mexico","General","2006","semar",0
"7504","Michoacan","General","2006","semar",8
"7505","Morelos","General","2006","semar",0
"7506","Nayarit","General","2006","semar",3
"7507","Nuevo Leon","General","2006","semar",0
"7508","Oaxaca","General","2006","semar",57
"7509","Puebla","General","2006","semar",0
"7510","Queretaro","General","2006","semar",0
"7511","Quintana Roo","General","2006","semar",8
"7512","San Luis Potosi","General","2006","semar",0
"7513","Sinaloa","General","2006","semar",17
"7514","Sonora","General","2006","semar",62
"7515","Tabasco","General","2006","semar",27
"7516","Tamaulipas","General","2006","semar",18
"7517","Tlaxcala","General","2006","semar",0
"7518","Veracruz","General","2006","semar",237
"7519","Yucatan","General","2006","semar",2
"7520","Zacatecas","General","2006","semar",0
"7522","Baja California","General","2007","semar",2
"7523","Baja California Sur","General","2007","semar",4
"7524","Campeche","General","2007","semar",24
"7526","Colima","General","2007","semar",80
"7527","Chiapas","General","2007","semar",1
"7529","Distrito Federal","General","2007","semar",227
"7532","Guerrero","General","2007","semar",3
"7534","Jalisco","General","2007","semar",25
"7536","Michoacan","General","2007","semar",34
"7538","Nayarit","General","2007","semar",2
"7540","Oaxaca","General","2007","semar",72
"7543","Quintana Roo","General","2007","semar",2
"7545","Sinaloa","General","2007","semar",47
"7546","Sonora","General","2007","semar",10
"7547","Tabasco","General","2007","semar",33
"7548","Tamaulipas","General","2007","semar",1
"7550","Veracruz","General","2007","semar",241
"7551","Yucatan","General","2007","semar",1
"7554","Baja California","General","2008","semar",5
"7555","Baja California Sur","General","2008","semar",105
"7556","Campeche","General","2008","semar",24
"7558","Colima","General","2008","semar",58
"7559","Chiapas","General","2008","semar",11
"7561","Distrito Federal","General","2008","semar",174
"7564","Guerrero","General","2008","semar",3
"7566","Jalisco","General","2008","semar",5
"7568","Michoacan","General","2008","semar",8
"7570","Nayarit","General","2008","semar",0
"7572","Oaxaca","General","2008","semar",80
"7575","Quintana Roo","General","2008","semar",7
"7577","Sinaloa","General","2008","semar",39
"7578","Sonora","General","2008","semar",8
"7579","Tabasco","General","2008","semar",20
"7580","Tamaulipas","General","2008","semar",0
"7582","Veracruz","General","2008","semar",294
"7583","Yucatan","General","2008","semar",8
"7586","Baja California","General","2009","semar",0
"7587","Baja California Sur","General","2009","semar",17
"7588","Campeche","General","2009","semar",27
"7590","Colima","General","2009","semar",21
"7591","Chiapas","General","2009","semar",32
"7593","Distrito Federal","General","2009","semar",82
"7596","Guerrero","General","2009","semar",11
"7598","Jalisco","General","2009","semar",5
"7600","Michoacan","General","2009","semar",16
"7602","Nayarit","General","2009","semar",90
"7604","Oaxaca","General","2009","semar",63
"7607","Quintana Roo","General","2009","semar",11
"7609","Sinaloa","General","2009","semar",67
"7610","Sonora","General","2009","semar",18
"7611","Tabasco","General","2009","semar",15
"7612","Tamaulipas","General","2009","semar",110
"7614","Veracruz","General","2009","semar",402
"7615","Yucatan","General","2009","semar",2
"7618","Baja California","General","2010","semar",18
"7619","Baja California Sur","General","2010","semar",8
"7620","Campeche","General","2010","semar",23
"7622","Colima","General","2010","semar",21
"7623","Chiapas","General","2010","semar",31
"7625","Distrito Federal","General","2010","semar",48
"7628","Guerrero","General","2010","semar",105
"7630","Jalisco","General","2010","semar",3
"7632","Michoacan","General","2010","semar",28
"7634","Nayarit","General","2010","semar",28
"7636","Oaxaca","General","2010","semar",3
"7639","Quintana Roo","General","2010","semar",6
"7641","Sinaloa","General","2010","semar",37
"7642","Sonora","General","2010","semar",45
"7643","Tabasco","General","2010","semar",6
"7644","Tamaulipas","General","2010","semar",44
"7646","Veracruz","General","2010","semar",733
"7647","Yucatan","General","2010","semar",1
"7650","Baja California","General","2011","semar",12
"7651","Baja California Sur","General","2011","semar",1
"7652","Campeche","General","2011","semar",29
"7654","Colima","General","2011","semar",5
"7655","Chiapas","General","2011","semar",42
"7657","Distrito Federal","General","2011","semar",125
"7660","Guerrero","General","2011","semar",206
"7662","Jalisco","General","2011","semar",33
"7664","Michoacan","General","2011","semar",8
"7666","Nayarit","General","2011","semar",3
"7668","Oaxaca","General","2011","semar",23
"7671","Quintana Roo","General","2011","semar",0
"7673","Sinaloa","General","2011","semar",65
"7674","Sonora","General","2011","semar",8
"7675","Tabasco","General","2011","semar",36
"7676","Tamaulipas","General","2011","semar",117
"7678","Veracruz","General","2011","semar",591
"7679","Yucatan","General","2011","semar",0
"7682","Baja California","General","2012","semar",23
"7683","Baja California Sur","General","2012","semar",2
"7684","Campeche","General","2012","semar",21
"7686","Colima","General","2012","semar",6
"7687","Chiapas","General","2012","semar",29
"7689","Distrito Federal","General","2012","semar",146
"7690","Durango","General","2012","semar",0
"7692","Guerrero","General","2012","semar",82
"7694","Jalisco","General","2012","semar",2
"7696","Michoacan","General","2012","semar",18
"7698","Nayarit","General","2012","semar",4
"7700","Oaxaca","General","2012","semar",34
"7703","Quintana Roo","General","2012","semar",0
"7705","Sinaloa","General","2012","semar",41
"7706","Sonora","General","2012","semar",19
"7707","Tabasco","General","2012","semar",14
"7708","Tamaulipas","General","2012","semar",128
"7710","Veracruz","General","2012","semar",474
"7711","Yucatan","General","2012","semar",0
"7714","Baja California","General","2013","semar",73
"7715","Baja California Sur","General","2013","semar",0
"7716","Campeche","General","2013","semar",37
"7718","Colima","General","2013","semar",26
"7719","Chiapas","General","2013","semar",28
"7721","Distrito Federal","General","2013","semar",90
"7722","Durango","General","2013","semar",0
"7724","Guerrero","General","2013","semar",96
"7726","Jalisco","General","2013","semar",1
"7728","Michoacan","General","2013","semar",44
"7730","Nayarit","General","2013","semar",0
"7732","Oaxaca","General","2013","semar",18
"7735","Quintana Roo","General","2013","semar",4
"7737","Sinaloa","General","2013","semar",38
"7738","Sonora","General","2013","semar",2
"7739","Tabasco","General","2013","semar",3
"7740","Tamaulipas","General","2013","semar",69
"7742","Veracruz","General","2013","semar",137
"7743","Yucatan","General","2013","semar",0
"7745","Aguscalientes","Mujeres","2003","semar",0
"7746","Baja California","Mujeres","2003","semar",1
"7747","Baja California Sur","Mujeres","2003","semar",8
"7748","Campeche","Mujeres","2003","semar",34
"7749","Coahuila","Mujeres","2003","semar",0
"7750","Colima","Mujeres","2003","semar",3
"7751","Chiapas","Mujeres","2003","semar",17
"7752","Chihuahua","Mujeres","2003","semar",0
"7753","Distrito Federal","Mujeres","2003","semar",151
"7754","Durango","Mujeres","2003","semar",0
"7755","Guanajuato","Mujeres","2003","semar",0
"7756","Guerrero","Mujeres","2003","semar",92
"7757","Hidalgo","Mujeres","2003","semar",0
"7758","Jalisco","Mujeres","2003","semar",49
"7759","Mexico","Mujeres","2003","semar",0
"7760","Michoacan","Mujeres","2003","semar",13
"7761","Morelos","Mujeres","2003","semar",0
"7762","Nayarit","Mujeres","2003","semar",1
"7763","Nuevo Leon","Mujeres","2003","semar",0
"7764","Oaxaca","Mujeres","2003","semar",46
"7765","Puebla","Mujeres","2003","semar",0
"7766","Queretaro","Mujeres","2003","semar",0
"7767","Quintana Roo","Mujeres","2003","semar",20
"7768","San Luis Potosi","Mujeres","2003","semar",0
"7769","Sinaloa","Mujeres","2003","semar",43
"7770","Sonora","Mujeres","2003","semar",29
"7771","Tabasco","Mujeres","2003","semar",20
"7772","Tamaulipas","Mujeres","2003","semar",28
"7773","Tlaxcala","Mujeres","2003","semar",0
"7774","Veracruz","Mujeres","2003","semar",68
"7775","Yucatan","Mujeres","2003","semar",0
"7776","Zacatecas","Mujeres","2003","semar",0
"7777","Aguscalientes","Mujeres","2004","semar",0
"7778","Baja California","Mujeres","2004","semar",0
"7779","Baja California Sur","Mujeres","2004","semar",15
"7780","Campeche","Mujeres","2004","semar",65
"7781","Coahuila","Mujeres","2004","semar",0
"7782","Colima","Mujeres","2004","semar",4
"7783","Chiapas","Mujeres","2004","semar",7
"7784","Chihuahua","Mujeres","2004","semar",0
"7785","Distrito Federal","Mujeres","2004","semar",59
"7786","Durango","Mujeres","2004","semar",0
"7787","Guanajuato","Mujeres","2004","semar",0
"7788","Guerrero","Mujeres","2004","semar",173
"7789","Hidalgo","Mujeres","2004","semar",0
"7790","Jalisco","Mujeres","2004","semar",0
"7791","Mexico","Mujeres","2004","semar",0
"7792","Michoacan","Mujeres","2004","semar",18
"7793","Morelos","Mujeres","2004","semar",0
"7794","Nayarit","Mujeres","2004","semar",1
"7795","Nuevo Leon","Mujeres","2004","semar",0
"7796","Oaxaca","Mujeres","2004","semar",52
"7797","Puebla","Mujeres","2004","semar",0
"7798","Queretaro","Mujeres","2004","semar",0
"7799","Quintana Roo","Mujeres","2004","semar",2
"7800","San Luis Potosi","Mujeres","2004","semar",0
"7801","Sinaloa","Mujeres","2004","semar",48
"7802","Sonora","Mujeres","2004","semar",21
"7803","Tabasco","Mujeres","2004","semar",6
"7804","Tamaulipas","Mujeres","2004","semar",2
"7805","Tlaxcala","Mujeres","2004","semar",0
"7806","Veracruz","Mujeres","2004","semar",34
"7807","Yucatan","Mujeres","2004","semar",1
"7808","Zacatecas","Mujeres","2004","semar",0
"7809","Aguscalientes","Mujeres","2005","semar",0
"7810","Baja California","Mujeres","2005","semar",3
"7811","Baja California Sur","Mujeres","2005","semar",0
"7812","Campeche","Mujeres","2005","semar",41
"7813","Coahuila","Mujeres","2005","semar",0
"7814","Colima","Mujeres","2005","semar",10
"7815","Chiapas","Mujeres","2005","semar",3
"7816","Chihuahua","Mujeres","2005","semar",0
"7817","Distrito Federal","Mujeres","2005","semar",32
"7818","Durango","Mujeres","2005","semar",0
"7819","Guanajuato","Mujeres","2005","semar",0
"7820","Guerrero","Mujeres","2005","semar",117
"7821","Hidalgo","Mujeres","2005","semar",0
"7822","Jalisco","Mujeres","2005","semar",2
"7823","Mexico","Mujeres","2005","semar",0
"7824","Michoacan","Mujeres","2005","semar",13
"7825","Morelos","Mujeres","2005","semar",0
"7826","Nayarit","Mujeres","2005","semar",0
"7827","Nuevo Leon","Mujeres","2005","semar",0
"7828","Oaxaca","Mujeres","2005","semar",56
"7829","Puebla","Mujeres","2005","semar",0
"7830","Queretaro","Mujeres","2005","semar",0
"7831","Quintana Roo","Mujeres","2005","semar",0
"7832","San Luis Potosi","Mujeres","2005","semar",0
"7833","Sinaloa","Mujeres","2005","semar",92
"7834","Sonora","Mujeres","2005","semar",40
"7835","Tabasco","Mujeres","2005","semar",19
"7836","Tamaulipas","Mujeres","2005","semar",1
"7837","Tlaxcala","Mujeres","2005","semar",0
"7838","Veracruz","Mujeres","2005","semar",62
"7839","Yucatan","Mujeres","2005","semar",0
"7840","Zacatecas","Mujeres","2005","semar",0
"7841","Aguscalientes","Mujeres","2006","semar",0
"7842","Baja California","Mujeres","2006","semar",0
"7843","Baja California Sur","Mujeres","2006","semar",2
"7844","Campeche","Mujeres","2006","semar",15
"7845","Coahuila","Mujeres","2006","semar",0
"7846","Colima","Mujeres","2006","semar",0
"7847","Chiapas","Mujeres","2006","semar",3
"7848","Chihuahua","Mujeres","2006","semar",0
"7849","Distrito Federal","Mujeres","2006","semar",65
"7850","Durango","Mujeres","2006","semar",0
"7851","Guanajuato","Mujeres","2006","semar",0
"7852","Guerrero","Mujeres","2006","semar",53
"7853","Hidalgo","Mujeres","2006","semar",0
"7854","Jalisco","Mujeres","2006","semar",0
"7855","Mexico","Mujeres","2006","semar",0
"7856","Michoacan","Mujeres","2006","semar",7
"7857","Morelos","Mujeres","2006","semar",0
"7858","Nayarit","Mujeres","2006","semar",3
"7859","Nuevo Leon","Mujeres","2006","semar",0
"7860","Oaxaca","Mujeres","2006","semar",38
"7861","Puebla","Mujeres","2006","semar",0
"7862","Queretaro","Mujeres","2006","semar",0
"7863","Quintana Roo","Mujeres","2006","semar",7
"7864","San Luis Potosi","Mujeres","2006","semar",0
"7865","Sinaloa","Mujeres","2006","semar",12
"7866","Sonora","Mujeres","2006","semar",56
"7867","Tabasco","Mujeres","2006","semar",23
"7868","Tamaulipas","Mujeres","2006","semar",13
"7869","Tlaxcala","Mujeres","2006","semar",0
"7870","Veracruz","Mujeres","2006","semar",170
"7871","Yucatan","Mujeres","2006","semar",2
"7872","Zacatecas","Mujeres","2006","semar",0
"7874","Baja California","Mujeres","2007","semar",2
"7875","Baja California Sur","Mujeres","2007","semar",2
"7876","Campeche","Mujeres","2007","semar",15
"7878","Colima","Mujeres","2007","semar",45
"7879","Chiapas","Mujeres","2007","semar",1
"7881","Distrito Federal","Mujeres","2007","semar",177
"7884","Guerrero","Mujeres","2007","semar",1
"7886","Jalisco","Mujeres","2007","semar",13
"7888","Michoacan","Mujeres","2007","semar",20
"7890","Nayarit","Mujeres","2007","semar",0
"7892","Oaxaca","Mujeres","2007","semar",51
"7895","Quintana Roo","Mujeres","2007","semar",2
"7897","Sinaloa","Mujeres","2007","semar",23
"7898","Sonora","Mujeres","2007","semar",8
"7899","Tabasco","Mujeres","2007","semar",25
"7900","Tamaulipas","Mujeres","2007","semar",0
"7902","Veracruz","Mujeres","2007","semar",164
"7903","Yucatan","Mujeres","2007","semar",1
"7906","Baja California","Mujeres","2008","semar",4
"7907","Baja California Sur","Mujeres","2008","semar",73
"7908","Campeche","Mujeres","2008","semar",14
"7910","Colima","Mujeres","2008","semar",29
"7911","Chiapas","Mujeres","2008","semar",6
"7913","Distrito Federal","Mujeres","2008","semar",121
"7916","Guerrero","Mujeres","2008","semar",3
"7918","Jalisco","Mujeres","2008","semar",4
"7920","Michoacan","Mujeres","2008","semar",4
"7922","Nayarit","Mujeres","2008","semar",0
"7924","Oaxaca","Mujeres","2008","semar",55
"7927","Quintana Roo","Mujeres","2008","semar",3
"7929","Sinaloa","Mujeres","2008","semar",25
"7930","Sonora","Mujeres","2008","semar",5
"7931","Tabasco","Mujeres","2008","semar",14
"7932","Tamaulipas","Mujeres","2008","semar",0
"7934","Veracruz","Mujeres","2008","semar",186
"7935","Yucatan","Mujeres","2008","semar",8
"7938","Baja California","Mujeres","2009","semar",0
"7939","Baja California Sur","Mujeres","2009","semar",5
"7940","Campeche","Mujeres","2009","semar",16
"7942","Colima","Mujeres","2009","semar",13
